No.,date,time,02t,11t,12t,54t,53t,59t,bkp112t,bkp115t,bkp129t,bkp130t,bkp128t,bkp65t,bkp64t,bkp72t,bkp75t,bkp80t,bkp90t,bkp89t,13t,16t,17t,14t,18t,20t,o10,50t,bkp116t,bkp119t,bkp122t,bkp121t,bkp126t,bkp125t,bkp133t,bkp131t,bkp61t,bkp60t,bkp63t,bkp62t,bkp92t,bkp87t,bkp58t,bkp57t,bkp56t,bkp124t,bkp123t
155,4/18/2024,11:00,36,35,35,34,34,36,38,40,38,38,35,35,36,34,36,35,34,36,37,33,34,36,32,36,37,34,37,38,34,36,38,36,39,33,35,35,36,35,37,36,35,34,35,38,38
156,4/18/2024,12:00,38,36,38,35,35,37,39,40,39,40,36,36,36,35,37,36,35,37,39,33,34,37,33,38,37,35,39,39,34,37,38,38,38,34,36,36,37,36,38,37,35,34,36,39,39
157,4/18/2024,13:00,38,37,38,35,36,37,39,40,39,42,36,35,37,35,38,36,35,36,40,34,34,38,33,39,37,35,40,39,35,37,38,39,38,34,36,37,37,36,38,37,36,35,36,39,39
158,4/18/2024,14:00,38,37,38,36,36,37,36,40,39,41,35,35,37,35,38,36,36,36,39,34,34,37,33,40,37,35,39,39,34,37,38,38,37,34,36,37,36,36,37,36,36,35,36,39,38
159,4/18/2024,15:00,37,37,37,35,36,37,35,39,40,39,36,35,37,35,38,36,36,36,39,33,34,36,33,41,37,34,38,38,33,36,38,38,37,33,36,37,36,36,37,36,35,34,36,39,39
160,4/18/2024,16:00,37,37,36,34,36,36,35,38,40,38,35,35,37,35,38,37,36,35,38,33,34,35,33,38,37,34,38,39,32,36,38,38,37,33,35,37,35,36,36,35,35,34,36,37,37
161,4/18/2024,17:00,36,36,35,33,35,34,35,36,39,37,36,34,36,35,37,35,35,34,37,33,33,34,33,37,36,33,38,37,32,35,37,37,36,33,35,36,35,36,35,34,35,33,35,36,36
162,4/18/2024,18:00,35,35,35,33,34,33,34,35,37,36,36,34,35,35,36,34,34,33,35,32,32,33,33,36,35,33,36,35,31,34,35,36,34,32,34,35,34,35,34,33,34,33,34,35,35
163,4/18/2024,19:00,34,33,33,32,33,32,33,34,34,35,33,33,33,33,34,33,33,32,34,31,31,32,31,34,33,32,34,34,30,32,33,35,33,30,33,33,33,33,33,32,32,32,32,33,33
164,4/18/2024,20:00,33,32,32,31,31,31,32,32,33,34,33,31,32,32,33,32,32,31,32,31,31,31,31,32,32,31,32,33,29,31,32,33,32,30,31,32,32,32,31,31,31,31,31,32,32
165,4/18/2024,21:00,32,31,32,30,31,30,32,32,32,32,32,31,31,31,31,31,31,31,32,30,31,31,30,31,31,31,32,33,31,31,31,32,31,29,31,31,31,31,31,31,31,30,31,31,31
166,4/18/2024,22:00,32,31,31,30,30,30,32,31,31,32,31,31,31,31,31,31,31,30,31,30,30,31,30,30,31,30,32,32,29,31,31,32,31,29,31,31,31,31,31,31,31,30,30,31,31
167,4/18/2024,23:00,32,31,31,30,30,30,32,31,31,32,31,31,31,31,31,30,31,30,31,30,30,31,30,30,31,30,31,32,29,31,31,32,31,29,31,31,31,31,31,30,30,30,30,31,31
168,4/18/2024,0:00,32,31,31,30,30,30,32,31,31,32,31,31,31,31,31,30,31,30,31,30,30,31,30,30,31,30,31,32,29,31,31,32,31,29,31,31,31,31,31,30,30,30,30,31,31
169,4/19/2024,1:00,32,31,31,30,30,30,32,31,31,32,31,31,31,31,31,30,31,30,31,30,30,31,30,30,31,30,31,32,29,31,31,32,31,29,31,31,31,31,31,30,30,30,30,31,31
170,4/19/2024,2:00,31,31,31,30,30,30,32,31,30,32,31,31,31,31,30,29,31,30,31,30,30,31,30,30,31,30,31,32,29,31,31,32,31,29,31,31,31,31,30,30,30,30,30,31,31
171,4/19/2024,3:00,31,31,31,30,30,30,32,31,30,32,31,31,30,31,30,29,31,30,31,30,30,31,30,30,31,30,31,32,29,31,31,32,31,29,31,30,30,31,30,30,30,30,30,31,31
172,4/19/2024,4:00,31,31,31,30,30,30,32,31,30,32,31,30,30,31,30,28,30,30,31,30,30,31,30,30,31,30,31,32,29,31,31,32,31,29,30,30,30,31,30,30,30,30,30,31,31
173,4/19/2024,5:00,31,31,31,30,30,30,31,31,29,32,31,30,30,30,30,28,30,30,31,30,30,30,30,30,31,30,31,33,29,31,31,32,31,29,30,30,30,31,30,30,30,30,30,31,31
174,4/19/2024,6:00,31,31,31,30,30,30,32,31,29,32,31,30,30,31,30,29,30,29,31,30,30,30,30,29,31,30,31,32,29,31,31,31,31,29,30,30,30,31,30,29,30,30,30,31,31
175,4/19/2024,7:00,31,31,31,30,30,30,32,31,29,32,32,31,30,31,30,28,31,29,31,30,30,30,30,30,31,30,31,33,29,31,31,32,31,29,31,31,31,31,30,29,30,30,30,31,31
176,4/19/2024,8:00,31,31,31,30,31,30,34,33,31,33,32,31,32,31,31,29,31,31,32,31,31,31,31,30,32,31,32,33,29,32,32,33,32,30,31,31,31,31,31,30,31,30,31,32,32
177,4/19/2024,9:00,32,33,32,31,32,32,36,35,35,34,33,32,33,32,33,32,33,33,34,32,32,32,31,32,33,32,35,35,31,34,34,33,34,31,32,33,33,32,33,32,32,31,32,34,34
178,4/19/2024,10:00,33,33,33,32,33,34,36,37,36,36,34,33,35,33,34,33,34,34,35,32,33,34,32,34,35,33,37,36,33,36,36,35,36,31,33,33,34,33,35,33,33,33,33,35,36
179,4/19/2024,11:00,35,34,35,34,34,35,37,38,37,38,35,34,35,34,35,34,35,35,37,33,34,35,32,36,36,34,37,38,34,36,38,36,37,33,34,34,35,34,36,35,34,33,34,37,37
180,4/19/2024,12:00,37,35,37,34,35,36,37,39,38,40,36,35,36,35,36,35,36,37,38,33,34,36,33,38,36,34,38,39,34,37,39,37,39,34,35,36,36,35,37,36,35,34,36,38,38
181,4/19/2024,13:00,38,36,38,35,35,37,38,39,38,39,36,35,36,35,37,35,36,37,39,33,34,37,33,39,37,34,38,39,34,37,38,38,38,34,36,36,36,36,37,36,35,34,36,39,38
182,4/19/2024,14:00,38,37,37,36,36,37,38,39,39,40,36,35,37,35,38,36,37,36,39,34,34,37,33,40,37,34,39,39,34,37,39,38,38,34,36,37,36,36,38,36,36,34,36,39,39
183,4/19/2024,15:00,37,37,37,35,36,37,36,39,40,40,35,35,37,36,38,36,37,36,39,33,34,36,33,41,38,34,39,39,34,36,38,39,38,34,36,37,36,36,38,36,35,34,36,39,39
184,4/19/2024,16:00,37,37,36,34,36,35,35,38,40,39,35,35,37,35,38,36,36,35,38,33,34,35,33,41,37,34,38,39,33,36,38,38,37,33,36,37,35,36,36,35,35,34,35,37,37
185,4/19/2024,17:00,36,36,35,33,35,34,34,36,39,37,35,34,36,35,37,35,35,34,37,33,33,34,33,39,36,34,38,37,32,35,37,37,36,33,35,36,35,36,35,34,35,33,35,36,36
186,4/19/2024,18:00,35,35,34,33,34,33,34,35,37,36,35,33,35,34,36,34,34,33,35,32,32,33,32,35,35,33,36,35,31,34,35,36,34,32,34,35,34,34,34,33,34,32,33,35,34
187,4/19/2024,19:00,34,33,33,31,32,32,33,33,34,35,33,32,33,33,34,33,33,32,34,31,31,32,31,34,33,32,34,34,30,32,33,34,33,31,32,33,33,33,33,32,32,31,32,33,33
188,4/19/2024,20:00,33,32,32,31,31,31,32,32,32,34,32,32,32,32,33,32,32,31,33,31,31,31,31,32,32,31,32,33,30,32,32,33,32,30,32,32,32,32,32,31,31,31,31,32,32
189,4/19/2024,21:00,32,32,32,30,31,31,32,32,32,33,32,31,32,32,32,31,31,31,32,31,31,31,31,31,32,31,32,33,29,31,32,33,32,30,31,31,32,32,31,31,31,31,31,32,32
190,4/19/2024,22:00,32,32,32,30,31,30,32,32,32,33,32,31,32,31,32,31,31,31,32,31,31,31,31,31,32,31,32,33,29,31,32,32,32,30,31,31,31,32,31,31,31,30,31,32,31
191,4/19/2024,23:00,32,31,31,30,31,30,32,32,31,32,32,31,31,31,31,30,31,31,31,31,31,31,30,30,31,31,32,33,29,31,32,32,31,30,31,31,31,31,31,31,31,30,31,31,31
192,4/19/2024,0:00,32,31,31,30,30,30,32,31,31,32,31,31,31,31,31,30,31,30,31,31,31,31,30,30,31,31,32,33,29,31,31,32,31,30,31,31,31,31,31,31,30,30,30,31,31
